Driver State,Speed (GPS),Engine Load,Throttle Position(Manifold),Engine RPM,Speed (OBD),Torque,GPS Bearing,Air Fuel Ratio(Measured),Engine Load(Absolute),Relative Throttle Position,Absolute Throttle Position B,Accelerator PedalPosition D,Accelerator PedalPosition E,Air Fuel Ratio(Commanded),Engine kW (At the wheels),time,lat,lng
8,0,31.3725,10.1961,805.25,0,0,118,14.8346,18.0392,1.17647,10.1961,15.2941,7.84314,14.8691,0,1416451690840,40.4342,-79.9531
8,0,31.7647,10.1961,805.25,0,0,118,14.8346,18.0392,1.17647,10.1961,15.2941,7.84314,14.8691,0,1416451691847,40.4342,-79.9531
1,0,31.3725,10.1961,803,0,0,118,14.8346,18.0392,1.17647,10.1961,15.2941,7.84314,14.5753,0,1416451692841,40.4342,-79.9531
1,0,47.8431,11.7647,843,0,0,118,15.0894,20.7843,3.13725,10.1961,15.2941,7.84314,14.8691,0,1416451693840,40.4342,-79.9531
1,0,68.2353,14.1176,1312.75,3,1.84135,118,15.2661,20.7843,3.13725,12.9412,20,10.5882,14.8691,0.343208,1416451694840,40.4342,-79.9531
9,6.07986,68.2353,14.1176,1739.5,9,20.2164,82,15.2661,31.3725,5.88235,14.902,21.1765,10.5882,14.8691,4.99307,1416451695840,40.4343,-79.9531
9,6.07986,58.4314,13.7255,1739.5,9,20.2164,82,14.565,26.2745,5.88235,14.902,20,10.1961,14.8691,4.99307,1416451696843,40.4343,-79.9531
9,10.1331,47.451,13.7255,2200.25,9,20.2164,62,14.3443,26.2745,5.4902,14.5098,20.3922,10.1961,14.848,4.99307,1416451697840,40.4343,-79.9531
9,13.5108,55.2941,14.1176,1465.5,15,20.0618,46,14.8552,26.2745,6.27451,16.8627,20.3922,10.1961,14.5542,4.17442,1416451698841,40.4344,-79.9531
9,15.9878,98.0392,21.5686,1737.25,20,36.314,68,15.4308,45.098,6.27451,16.8627,23.5294,12.1569,14.848,8.95727,1416451699840,40.4344,-79.9531
1,19.1403,83.9216,24.3137,2269,27,51.9459,94,15.4308,49.4118,12.549,21.5686,27.0588,13.7255,14.848,16.735,1416451700840,40.4344,-79.953
1,23.6439,83.9216,24.3137,1764.25,33,72.056,102,14.7197,53.3333,14.1176,23.5294,27.8431,13.7255,14.848,18.0497,1416451701846,40.4344,-79.9529
1,30.1741,78.0392,20,1764.25,33,72.056,104,14.7597,45.8824,10.9804,20.3922,27.8431,14.1176,14.848,18.0497,1416451702840,40.4344,-79.9529
1,37.3799,90.5882,21.1765,2120.5,37,56.1077,100,14.9562,45.8824,11.7647,20.7843,27.8431,14.1176,14.5542,16.8928,1416451703840,40.4343,-79.9526
1,42.3338,85.8824,23.5294,2265.75,42,43.3281,100,14.643,43.1373,11.7647,20.7843,27.8431,14.1176,14.848,13.9387,1416451704840,40.4343,-79.9525
5,45.2612,90.5882,23.5294,1762.5,46,58.6183,100,14.643,46.6667,11.7647,20.3922,27.0588,13.7255,14.848,14.669,1416451705846,40.4343,-79.9524
5,48.4137,90.5882,18.8235,1762.5,46,58.6183,100,14.704,38.8235,8.62745,17.6471,25.4902,12.9412,14.848,14.669,1416451706841,40.4342,-79.9522
5,50.8907,68.2353,17.6471,1904,46,58.6183,97,14.787,38.8235,9.41177,18.8235,26.2745,12.9412,14.848,14.669,1416451707840,40.4342,-79.952
5,51.7914,99.6078,20.7843,1968,50,58.6183,94,14.6991,42.7451,9.41177,18.8235,26.2745,13.3333,14.848,14.669,1416451708841,40.4342,-79.9519
5,51.1159,90.5882,20.7843,1591.5,52,36.0534,90,14.6991,53.3333,15.2941,18.0392,27.8431,14.1176,14.848,8.14689,1416451709840,40.4342,-79.9517
5,52.6921,90.5882,23.9216,1618,52,36.0534,84,14.8678,68.6274,14.5098,23.1373,27.8431,16.0784,14.848,8.14689,1416451710847,40.4342,-79.9515
1,52.6921,100,37.2549,1618,54,61.1403,84,14.5232,68.6274,33.7255,44.3137,41.5686,20.3922,14.547,14.0458,1416451711841,40.4342,-79.9515
1,55.8446,99.6078,45.4902,2202,58,47.6383,80,14.8377,85.4902,37.2549,46.6667,41.5686,20.3922,14.8821,14.8941,1416451712841,40.4343,-79.9513
1,62.3749,100,40.7843,2379.75,63,76.4094,81,14.4699,82.7451,37.2549,46.6667,40.3922,20.3922,14.8821,25.8177,1416451713840,40.4343,-79.9509
1,65.9777,100,40.7843,2566,68,75.6836,81,14.4699,67.8431,17.6471,27.451,36.0784,18.4314,14.4824,27.5739,1416451714842,40.4343,-79.9507
1,69.8058,73.7255,30.5882,2566,68,75.6836,82,14.5856,67.8431,21.5686,30.1961,38.0392,18.8235,14.9239,27.5739,1416451715840,40.4344,-79.9505
1,72.7331,76.4706,27.8431,2734,68,75.6836,82,14.5623,70.5882,19.2157,28.2353,38.0392,18.8235,14.9239,27.5739,1416451716841,40.4344,-79.9503
1,76.7864,79.2157,29.4118,2877.5,77,75.6836,82,14.6062,67.0588,19.2157,28.2353,37.6471,18.8235,14.9239,27.5739,1416451717841,40.4344,-79.95
1,80.1641,79.2157,29.4118,3110,81,63.9731,82,14.6062,57.2549,20.7843,29.0196,34.902,16.8627,14.4824,28.2486,1416451718841,40.4344,-79.9498
1,82.6411,76.0784,30.5882,2416.25,81,63.9731,82,13.3542,41.9608,20.7843,23.5294,27.451,12.549,14.7,28.2486,1416451719841,40.4345,-79.9495
1,82.6411,38.8235,13.7255,2416.25,83,43.6672,82,14.4142,41.9608,5.88235,14.1176,19.6078,9.80392,14.848,14.9809,1416451720841,40.4345,-79.9495
1,83.767,35.6863,14.5098,2166,83,43.6672,82,15.3442,22.3529,4.70588,13.7255,19.6078,9.80392,14.5547,14.9809,1416451721840,40.4345,-79.9492
1,83.767,20.3922,10.1961,1912.25,83,43.6672,82,14.774,22.7451,4.70588,13.7255,18.4314,7.84314,15.4348,14.9809,1416451722840,40.4345,-79.9489
3,83.9921,20.3922,10.1961,1666.5,76,0,81,14.774,11.7647,1.96078,10.9804,15.2941,7.84314,15.4348,0,1416451723840,40.4346,-79.9487
3,79.9389,20.3922,10.1961,2214.5,74,0,78,29.3996,53.3333,5.88235,18.0392,30.5882,15.6863,12.9356,0,1416451724840,40.4346,-79.9484
3,73.4087,99.2157,28.6275,2214.5,74,0,73,14.4591,72.9412,20.7843,30.9804,36.0784,18.0392,14.4824,0,1416451725841,40.4347,-79.9482
1,73.6339,99.6078,27.451,2167,75,20.9984,67,14.5448,72.9412,5.4902,10.9804,15.2941,7.84314,14.4824,6.46078,1416451726840,40.4347,-79.9479
1,74.9849,12.549,10.9804,2119.25,74,20.9984,64,14.0423,16.8627,1.96078,10.9804,15.2941,7.84314,15.4348,6.46078,1416451727840,40.4348,-79.9477
1,69.5806,32.549,18.8235,1892,68,20.9984,59,14.0423,10.9804,1.96078,10.9804,15.2941,7.84314,15.4348,6.46078,1416451728840,40.435,-79.9473
1,65.9777,32.549,18.8235,2000,68,0,58,13.4623,58.8235,16.8627,10.9804,30.9804,15.6863,14.7,0,1416451729840,40.4351,-79.9471
1,65.9777,99.2157,27.451,2000,68,0,58,14.8243,55.6863,14.1176,22.7451,29.8039,14.902,14.4824,0,1416451730840,40.4351,-79.9471
4,66.6533,74.5098,21.9608,1970,68,0,62,14.7417,55.6863,13.3333,21.5686,27.451,14.902,14.4824,0,1416451731840,40.4352,-79.9469
4,68.9051,78.4314,21.5686,1959.25,68,0,66,14.7556,50.5882,16.8627,29.8039,27.451,13.7255,14.4824,0,1416451732840,40.4352,-79.9467
4,70.031,99.6078,28.6275,1986,69,22.6314,76,15.0208,66.2745,16.8627,29.8039,32.549,16.4706,14.4824,6.38161,1416451733840,40.4353,-79.9465
4,71.3821,84.3137,28.6275,2021,71,44.0702,82,15.0208,72.549,19.6078,28.6275,34.902,17.2549,14.9239,12.6459,1416451734840,40.4353,-79.9463
4,71.1569,84.3137,27.0588,2078.75,71,44.0702,86,14.6385,68.6274,17.6471,26.6667,34.902,17.6471,14.9239,12.6459,1416451735841,40.4353,-79.946
4,66.8785,99.2157,31.7647,2078.75,72,21.4243,91,14.5672,81.9608,29.4118,40.7843,40,20,14.9239,6.32337,1416451736841,40.4354,-79.9458
1,61.4741,100,43.1373,2116.75,74,43.7106,95,14.6637,81.9608,35.2941,43.9216,40,20,14.9239,13.137,1416451737841,40.4353,-79.9456
1,62.3749,99.6078,43.9216,2143,75,22.097,102,14.6619,83.5294,34.902,43.9216,40,20,14.4824,6.7235,1416451738840,40.4353,-79.9454
1,72.2828,99.6078,44.3137,2138,75,22.097,122,14.7951,83.9216,34.902,43.9216,40,20,14.4824,6.7235,1416451739841,40.4351,-79.945
4,72.2828,14.1176,10.9804,2132,74,22.097,122,14.7951,24.3137,10.1961,13.7255,15.2941,7.84314,14.4824,6.7235,1416451740841,40.4351,-79.945
4,69.8058,36.8627,10.9804,2016,70,0,127,17.0054,10.1961,1.56863,10.5882,15.2941,7.84314,14.5542,0,1416451741840,40.435,-79.9448
4,71.8324,36.8627,27.0588,2016,70,0,128,13.2075,70.1961,18.0392,29.8039,34.902,17.6471,14.7,0,1416451742840,40.4349,-79.9446
4,68.4547,99.6078,31.7647,1991.5,69,0,120,14.5901,78.8235,27.451,38.4314,38.8235,19.6078,14.9239,0,1416451743841,40.4347,-79.9442
4,69.3554,100,42.7451,1976.5,69,0,111,14.2832,81.9608,27.451,42.3529,40,20,14.9239,0,1416451744846,40.4346,-79.944
4,70.2561,100,42.3529,1997,69,24.2223,109,14.5152,81.9608,33.3333,41.9608,40,20,14.9239,6.86803,1416451745840,40.4345,-79.9437
4,68.2295,99.6078,41.9608,2002,70,24.2223,108,14.5896,82.3529,33.3333,41.9608,40.3922,20,14.4824,6.86803,1416451746846,40.4345,-79.9435
4,69.1302,99.6078,42.3529,2013.5,70,24.2223,100,14.6251,81.5686,32.9412,41.9608,40.3922,20,14.4824,6.86803,1416451747841,40.4345,-79.9433
4,70.2561,99.6078,42.3529,2050.5,71,21.772,94,14.6251,82.7451,33.7255,42.7451,40.3922,20,14.4824,6.33866,1416451748840,40.4345,-79.9431
4,70.9317,99.6078,42.7451,2050.5,71,21.772,93,14.6049,83.1373,34.1176,43.5294,41.5686,20.7843,14.4824,6.33866,1416451749841,40.4345,-79.9428
4,71.1569,99.6078,43.5294,2063,72,22.3135,94,14.595,83.1373,34.5098,43.5294,41.9608,20.7843,14.4824,6.53592,1416451750841,40.4344,-79.9426
4,71.1569,100,43.5294,2068.25,72,22.3135,96,14.5349,82.7451,34.902,43.5294,41.9608,20.7843,14.4824,6.53592,1416451751841,40.4344,-79.9424
4,73.1835,99.6078,45.8824,2079.25,73,21.664,99,14.6179,83.5294,34.902,43.5294,43.1373,21.9608,14.4824,6.39564,1416451752840,40.4344,-79.9421
4,73.6339,100,58.8235,2868,74,16.58,99,14.6179,88.2353,44.3137,56.4706,54.1176,27.0588,14.4824,6.75156,1416451753846,40.4344,-79.9419
4,75.6605,100,58.8235,2914,78,73.7202,102,14.761,87.8431,50.1961,59.2157,54.1176,27.0588,14.9239,30.5011,1416451754840,40.4343,-79.9416
1,77.6871,100,60.3922,3048.75,78,73.7202,103,14.7767,84.3137,51.7647,60.7843,53.7255,27.0588,14.4824,30.5011,1416451755841,40.4343,-79.9414
1,80.3893,99.6078,62.3529,3048.75,82,65.3257,102,14.8382,84.3137,53.7255,62.7451,53.7255,27.0588,14.4824,28.2778,1416451756840,40.4342,-79.9411
1,85.5684,100,51.7647,3208.25,86,62.9461,102,14.8987,83.1373,17.2549,62.7451,53.7255,27.0588,14.4824,28.6732,1416451757840,40.4342,-79.9408
4,85.5684,12.9412,12.1569,3261.75,87,14.8669,102,14.8987,28.6275,17.2549,21.9608,21.9608,10.1961,14.4824,6.88511,1416451758841,40.4342,-79.9408
4,88.4957,12.9412,12.1569,3261.75,87,14.8669,102,17.5496,34.1176,1.56863,10.9804,18.8235,12.549,14.5542,6.88511,1416451759840,40.4342,-79.9406
4,86.4691,60,22.3529,2528.75,85,14.8669,102,14.9956,34.1176,21.1765,26.6667,30.5882,12.549,14.4824,6.88511,1416451760840,40.4341,-79.9403
4,87.1447,86.6667,26.2745,2479.25,87,40.2385,102,14.4797,56.0784,21.1765,26.6667,30.5882,15.2941,14.4824,14.1645,1416451761847,40.4341,-79.94
4,87.3698,80.7843,26.2745,2642,89,37.6905,100,14.4797,56.4706,17.2549,26.2745,30.9804,15.6863,14.4824,14.1385,1416451762840,40.434,-79.9397
4,91.8734,80.7843,26.2745,2642,89,37.6905,101,14.7924,54.902,15.6863,24.3137,29.0196,14.5098,14.4824,14.1385,1416451763846,40.4339,-79.9391
4,92.0986,67.8431,19.2157,2107.5,91,48.5971,102,14.1101,54.902,10.5882,17.2549,15.2941,14.5098,14.4824,14.5418,1416451764840,40.4339,-79.9388
4,92.3238,15.2941,10.5882,2112.75,91,48.5971,104,17.533,23.1373,10.5882,17.2549,15.2941,7.84314,15.4348,14.5418,1416451765840,40.4338,-79.9385
3,87.8202,10.9804,10.5882,1778,79,48.5971,102,17.533,11.3725,1.96078,10.9804,15.2941,7.84314,15.4348,14.5418,1416451766846,40.4338,-79.9382
3,77.6871,10.9804,10.1961,1778,79,48.5971,102,15.2446,11.3725,1.17647,10.5882,15.2941,7.84314,12.9356,14.5418,1416451767840,40.4338,-79.938
3,70.4813,19.6078,10.5882,1778,69,0,107,11.9321,11.3725,1.96078,10.9804,15.2941,7.84314,12.9356,0,1416451768840,40.4337,-79.9378
3,67.1036,22.3529,9.80392,1295.25,65,0,113,14.2272,15.6863,1.96078,10.9804,15.2941,7.84314,14.5542,0,1416451769840,40.4336,-79.9376
3,67.1036,32.9412,9.80392,1534.75,65,0,113,14.2272,10.5882,0.784314,9.80392,15.2941,8.23529,14.5542,0,1416451770840,40.4336,-79.9376
3,64.8518,32.9412,9.01961,1534.75,65,0,121,14.5843,10.9804,1.56863,10.1961,15.2941,7.84314,14.848,0,1416451771840,40.4336,-79.9374
3,63.2756,16.8627,9.80392,1335.25,60,0,127,20.4341,10.9804,1.17647,10.5882,15.2941,7.84314,15.4348,0,1416451772840,40.4335,-79.9372
3,62.1497,16.4706,10.1961,1361.5,49,0,131,29.3996,10.5882,1.17647,10.5882,15.2941,7.84314,12.9356,0,1416451773840,40.4334,-79.937
3,53.3677,17.2549,10.1961,1215,42,0,138,29.3996,10.5882,0.784314,9.80392,15.2941,7.84314,12.9356,0,1416451774841,40.4333,-79.9369
3,40.9828,17.2549,9.80392,1215,42,0,139,14.7615,10.5882,1.17647,9.80392,15.2941,7.84314,12.9356,0,1416451775840,40.4331,-79.9367
1,40.9828,41.9608,18.0392,1198,42,0,136,12.0187,10.5882,8.23529,21.5686,28.6275,7.84314,14.7,0,1416451776840,40.433,-79.9366
1,42.7842,98.8235,15.6863,1372.75,43,38.0145,136,14.6502,63.5294,8.23529,21.5686,28.6275,14.902,14.5188,7.40934,1416451777840,40.433,-79.9365
1,39.6317,31.7647,15.6863,1660,45,38.0145,134,14.6502,43.1373,10.5882,15.6863,26.6667,12.1569,14.5188,7.40934,1416451778841,40.4329,-79.9364
5,40.9828,31.7647,15.2941,1436,45,38.0145,134,14.6175,22.3529,6.27451,14.1176,19.2157,9.80392,14.848,7.40934,1416451779848,40.4328,-79.9363
5,41.6583,27.0588,9.01961,1436,43,38.0145,136,14.796,54.5098,8.62745,19.2157,26.6667,13.7255,14.848,7.40934,1416451780840,40.4327,-79.9363
5,39.4065,95.6863,18.4314,1344.5,41,0,136,14.6946,54.5098,10.1961,20.3922,31.3725,13.7255,14.9239,0,1416451781840,40.4327,-79.9362
5,38.5058,99.6078,30.1961,1552,40,0,134,14.9176,70.1961,10.1961,20.3922,31.3725,16.4706,14.9239,0,1416451782840,40.4326,-79.9361
5,38.5058,99.6078,39.2157,1694,42,30.7973,134,14.9176,82.7451,23.9216,34.902,37.6471,19.2157,14.9239,7.4074,1416451783840,40.4326,-79.9361
5,38.5058,99.6078,39.2157,1851.75,43,14.7473,131,14.4371,85.098,30.5882,39.6078,40.7843,20.7843,14.9239,3.87735,1416451784840,40.4325,-79.936
1,40.082,100,45.098,2512,43,14.7473,127,14.6475,87.0588,39.6078,49.4118,43.1373,21.5686,14.4824,3.87735,1416451785844,40.4325,-79.9359
1,42.3338,100,50.9804,2512,43,14.7473,121,14.5775,86.6667,43.1373,52.1569,43.5294,21.5686,14.4824,3.87735,1416451786846,40.4324,-79.9358
1,44.5856,100,38.8235,2721.75,52,48.4084,119,14.4726,86.6667,23.5294,32.9412,43.5294,21.5686,14.9239,18.7072,1416451787840,40.4324,-79.9356
1,49.7648,65.8824,33.7255,2975,56,58.5024,111,14.6345,75.6863,23.5294,32.9412,40,20,14.4824,24.7115,1416451788846,40.4322,-79.9354
1,53.5928,81.5686,33.3333,3186,60,46.8622,110,14.6345,74.902,25.098,34.1176,41.1765,20.7843,14.4824,21.1986,1416451789840,40.4322,-79.9352
1,53.5928,81.5686,33.3333,3384,60,44.8258,106,14.5901,72.549,24.3137,33.3333,41.1765,20.7843,14.4824,21.1986,1416451790850,40.4321,-79.935
1,55.3943,80.7843,32.9412,3384,64,44.8258,104,14.8153,68.6274,23.9216,32.1569,39.2157,18.4314,14.4824,21.5376,1416451791843,40.4321,-79.9348
1,54.4936,71.7647,25.4902,3542,67,36.1296,107,14.1576,68.6274,16.0784,25.098,31.7647,18.4314,14.9239,18.1699,1416451792841,40.4321,-79.9347
1,61.6993,90.1961,31.3725,2548,67,36.1296,103,14.5318,53.7255,23.5294,25.098,31.7647,16.0784,14.4824,18.1699,1416451793841,40.432,-79.9345
1,67.3288,99.6078,33.7255,1928,67,36.1296,97,14.8593,75.2941,23.5294,31.3725,36.4706,18.4314,14.4824,18.1699,1416451794840,40.432,-79.9342
1,67.3288,99.6078,33.7255,1960,67,0,95,14.8593,81.5686,29.4118,40,38.8235,19.6078,14.9239,0,1416451795841,40.432,-79.934
1,67.3288,99.6078,41.5686,1960,67,0,95,14.7296,23.5294,5.09804,12.549,15.2941,7.84314,14.4824,0,1416451796840,40.432,-79.934
5,67.1036,13.3333,10.1961,1964.25,65,0,95,16.3791,23.5294,1.17647,10.5882,15.2941,7.84314,14.5542,0,1416451797840,40.4319,-79.9337
3,67.554,9.41177,10.1961,1639.25,58,0,93,29.3996,10.9804,1.17647,10.5882,15.2941,7.84314,12.9356,0,1416451798842,40.4319,-79.9335
3,60.3482,16.0784,12.1569,1327.25,51,0,89,11.8132,10.5882,1.17647,10.5882,15.2941,7.84314,12.9356,0,1416451799841,40.4319,-79.9333
5,52.9173,94.902,21.1765,1563.5,51,0,83,11.8132,40.7843,7.05882,16.0784,24.3137,12.549,12.9356,0,1416451800841,40.4319,-79.9331
5,53.1425,70.9804,21.1765,1670.75,53,64.5323,82,13.7821,63.5294,14.5098,27.0588,30.9804,15.2941,14.4824,15.3083,1416451801840,40.432,-79.9329
5,50.4403,70.9804,19.2157,1742,57,88.0456,84,14.9135,45.4902,9.01961,18.4314,25.8824,12.9412,14.9239,21.7768,1416451802840,40.432,-79.9327
5,55.1691,71.3726,13.3333,1698,57,88.0456,86,14.4627,16.0784,9.01961,9.01961,15.2941,7.84314,14.9239,21.7768,1416451803840,40.432,-79.9324
5,56.295,13.3333,10.5882,1698,59,50.1159,84,15.6542,10.9804,1.56863,10.5882,15.2941,7.84314,15.4348,12.0824,1416451804840,40.432,-79.9322
5,57.1957,11.3725,10.5882,1588,58,50.1159,83,29.3996,10.5882,1.56863,10.5882,15.2941,7.84314,12.9356,12.0824,1416451805840,40.4321,-79.932
5,56.0698,11.3725,10.1961,1544.75,56,50.1159,81,29.3996,10.5882,1.56863,10.1961,15.2941,7.84314,12.9356,12.0824,1416451806840,40.4321,-79.9318
5,53.5928,12.549,10.1961,1465.75,53,0,82,29.3996,10.5882,1.56863,10.1961,15.2941,7.84314,12.9356,0,1416451807840,40.4321,-79.9316
5,50.8907,14.5098,10.5882,1407.25,50,0,80,29.3996,10.9804,1.56863,10.5882,15.2941,7.84314,12.9356,0,1416451808840,40.4321,-79.9315
5,47.0626,100,19.2157,1554,49,0,85,12.8203,26.6667,4.70588,14.902,21.1765,11.7647,12.9356,0,1416451809841,40.4322,-79.9313
5,47.0626,80.7843,17.2549,1526,49,0,85,12.8203,48.6275,10.5882,19.2157,27.0588,13.3333,14.4824,0,1416451810842,40.4322,-79.9313
5,47.2878,80.7843,17.2549,1540,50,20.8632,85,13.9733,42.7451,9.41177,18.0392,25.098,12.549,14.9239,4.56185,1416451811840,40.4322,-79.9312
5,47.0626,90.5882,19.2157,1520,50,20.8632,87,14.9678,43.1373,10.5882,18.0392,24.3137,12.1569,14.4824,4.56185,1416451812840,40.4322,-79.931
5,49.99,81.9608,17.6471,1520,50,20.8632,82,14.8745,43.5294,9.41177,18.8235,24.7059,12.549,14.9243,4.56185,1416451813840,40.4322,-79.9308
5,51.5662,81.9608,18.4314,1530.25,51,22.885,82,14.608,43.9216,9.80392,18.8235,24.3137,12.549,14.9239,4.97225,1416451814840,40.4322,-79.9307
5,52.4669,87.0588,18.8235,1550,52,23.3099,80,14.8498,43.9216,10.1961,19.2157,24.7059,12.549,14.4824,5.12994,1416451815846,40.4323,-79.9305
5,52.2418,85.8824,18.8235,1567.25,53,23.1168,83,14.9153,45.098,9.80392,19.2157,24.7059,12.549,14.9239,5.14405,1416451816841,40.4323,-79.9301
5,55.1691,70.9804,14.902,1598.75,53,23.1168,81,14.7686,45.098,5.4902,19.2157,24.7059,12.1569,14.9274,5.14405,1416451817840,40.4323,-79.93
5,54.2684,47.451,9.80392,1640,53,23.1168,83,15.3841,30.9804,5.4902,14.5098,21.9608,11.3725,14.9274,5.14405,1416451818840,40.4323,-79.9298
5,51.7914,13.7255,10.1961,1516,53,0,88,15.3841,14.902,0.392157,10.5882,15.2941,7.84314,14.9274,0,1416451819840,40.4323,-79.9296
5,51.1159,13.7255,10.1961,1372,49,0,84,14.019,10.9804,1.56863,10.5882,15.2941,7.84314,15.4348,0,1416451820840,40.4324,-79.9295
5,47.2878,14.5098,10.1961,1216.5,49,0,83,29.3996,10.5882,1.17647,9.80392,15.2941,7.84314,12.9356,0,1416451821841,40.4324,-79.9293
3,43.2346,15.6863,9.80392,1216.5,43,0,82,29.3996,10.5882,0.784314,9.80392,15.2941,7.84314,12.9356,0,1416451822840,40.4324,-79.9291
3,43.2346,16.8627,9.80392,1156,40,0,82,13.12,10.5882,1.17647,10.1961,15.2941,7.84314,12.9356,0,1416451823840,40.4324,-79.9291
5,40.7576,16.4706,10.1961,1397.75,38,0,83,12.1313,10.5882,1.17647,10.1961,15.2941,7.84314,14.7,0,1416451824840,40.4324,-79.929
5,39.6317,16.8627,10.1961,1344.25,36,0,83,12.1313,10.9804,1.56863,10.1961,15.2941,7.84314,14.7,0,1416451825840,40.4324,-79.9289
5,38.0554,16.8627,10.1961,1334,36,0,83,14.1235,10.9804,1.17647,10.1961,15.2941,8.23529,14.5542,0,1416451826840,40.4324,-79.9288
5,34.4525,67.0588,16.4706,1334,34,0,82,13.6709,38.4314,7.84314,16.4706,23.1373,11.3725,14.8817,0,1416451827840,40.4325,-79.9286
5,33.3266,44.7059,10.1961,1436.25,35,0,81,15.0522,38.4314,0.784314,10.1961,15.2941,11.3725,14.4927,0,1416451828841,40.4325,-79.9285
5,33.777,18.0392,9.80392,1263.5,34,0,83,24.6317,12.9412,0.784314,10.1961,15.2941,7.84314,12.9356,0,1416451829841,40.4325,-79.9284
5,33.1015,16.4706,9.80392,1120,31,0,84,29.3996,10.5882,0.784314,9.80392,15.2941,7.84314,12.9356,0,1416451830847,40.4325,-79.9283
5,33.1015,17.6471,9.80392,1105.75,29,0,84,29.3996,10.1961,0.784314,9.80392,15.2941,7.84314,12.9356,0,1416451831842,40.4325,-79.9282
3,30.8497,17.6471,9.80392,1332,23,0,82,12.0523,30.9804,3.13725,10.9804,15.2941,7.84314,12.9356,0,1416451832841,40.4325,-79.9281
3,20.4914,38.4314,11.7647,1332,23,0,86,13.5457,14.902,1.96078,10.9804,15.2941,7.84314,14.5385,0,1416451833840,40.4325,-79.9279
3,13.736,23.1373,10.5882,1306,16,0,90,14.3133,14.902,1.96078,10.9804,15.2941,7.84314,14.5385,0,1416451834840,40.4325,-79.9279
3,9.23238,26.6667,10.9804,1290,9,0,88,14.9575,15.6863,2.35294,10.9804,15.2941,7.84314,14.848,0,1416451835845,40.4325,-79.9278
3,4.72878,22.7451,10.1961,1178.25,4,0,86,14.3416,14.5098,1.17647,10.9804,15.2941,7.84314,14.5542,0,1416451836843,40.4325,-79.9278
8,0.22518,21.9608,9.80392,1088,0,0,27,14.1406,12.9412,1.17647,10.1961,15.2941,7.84314,14.5542,0,1416451837841,40.4326,-79.9278
8,0,23.5294,9.80392,866.25,0,0,27,14.1406,13.7255,0.784314,9.80392,15.2941,7.84314,14.848,0,1416451838841,40.4326,-79.9278
8,0,23.5294,9.80392,866.25,0,0,27,14.2379,19.2157,1.17647,9.80392,15.2941,7.84314,14.848,0,1416451839841,40.4326,-79.9278
8,0,45.4902,11.7647,790,0,0,27,15.0683,27.8431,2.35294,11.3725,18.4314,9.41177,14.5542,0,1416451840840,40.4326,-79.9278
1,0,53.3333,13.7255,1012.5,0,0,27,14.6376,27.8431,5.09804,14.1176,20.7843,9.41177,14.5542,0,1416451841841,40.4326,-79.9278
1,0,78.8235,15.6863,1435,4,7.25667,27,14.853,30.9804,6.27451,14.1176,20.7843,10.9804,14.8853,1.47852,1416451842840,40.4326,-79.9278
1,7.43094,65.4902,16.0784,1762.75,9,16.8452,48,14.2698,32.9412,6.27451,15.2941,21.5686,10.9804,14.8853,4.21605,1416451843846,40.4326,-79.9278
9,7.43094,65.4902,16.0784,2173.75,14,18.7168,48,14.2698,27.0588,4.70588,14.5098,20.7843,10.5882,14.5313,5.77672,1416451844841,40.4326,-79.9278
9,11.4842,48.2353,15.6863,2173.75,14,18.7168,91,15.1639,34.5098,6.66667,15.6863,21.9608,10.9804,14.5542,5.77672,1416451845840,40.4326,-79.9277
9,15.3122,71.7647,16.0784,1563,16,12.9482,82,14.7054,34.5098,8.62745,17.6471,22.7451,11.7647,14.8992,2.87347,1416451846840,40.4326,-79.9277
9,13.736,91.7647,18.4314,1633.75,19,22.0285,75,14.4604,41.5686,12.549,25.4902,22.7451,11.7647,14.4824,5.10988,1416451847840,40.4326,-79.9276
9,13.9612,99.2157,23.9216,1918.5,23,29.5422,54,15.4828,50.1961,12.549,25.4902,25.4902,12.9412,14.4824,8.04718,1416451848841,40.4327,-79.9276
9,19.5907,72.549,22.7451,2300,28,42.1009,16,15.0203,53.7255,13.7255,23.5294,29.8039,12.9412,14.4824,13.7486,1416451849840,40.4327,-79.9275
1,19.5907,98.8235,22.7451,2244,33,46.4642,16,15.0203,49.8039,13.7255,23.5294,30.1961,15.2941,14.9239,14.804,1416451850841,40.4327,-79.9275
1,28.823,98.8235,26.6667,1994,33,46.4642,359,15.6331,61.1765,15.6863,24.3137,32.1569,16.0784,14.9239,14.804,1416451851841,40.4328,-79.9275
1,34.0022,76.4706,22.3529,1994,37,47.534,357,14.6161,61.1765,12.9412,22.3529,31.7647,16.0784,14.9239,13.4576,1416451852840,40.4329,-79.9275
1,38.0554,66.2745,19.6078,2196,41,43.5063,358,14.1433,51.7647,10.5882,19.2157,31.7647,16.0784,14.9239,13.5651,1416451853841,40.433,-79.9275
1,41.2079,75.2941,19.2157,2486.75,44,34.636,358,14.264,38.8235,10.5882,19.2157,27.0588,13.7255,14.9239,12.2292,1416451854840,40.4331,-79.9275
5,44.3605,66.6667,9.41177,1790,47,52.8024,358,14.2738,48.2353,12.9412,22.7451,27.8431,14.1176,14.9239,13.4198,1416451855840,40.4332,-79.9276
